id,type,subtype,postal_code,locality,price,rooms_cnt,area,immo_url,Type of sale,Kitchen type,Terrace surface,Garden surface,Swimming pool,Furnished,Open fire,Building condition,Number of frontages,Surface of good,Construction year
20606830,apartment,apartment,1200,Woluwe-Saint-Lambert,725000,2.0,127.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606830,For sale,Hyper equipped,30.0,,0,0,0,New,3.0,,2024.0
20606834,apartment,apartment,1200,Woluwe-Saint-Lambert,975000,3.0,180.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606834,For sale,Hyper equipped,14.0,,0,0,0,New,3.0,,2024.0
20606837,apartment,apartment,1200,Woluwe-Saint-Lambert,740000,2.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606837,For sale,Hyper equipped,13.0,,0,0,0,New,3.0,,2024.0
20606835,apartment,apartment,1200,Woluwe-Saint-Lambert,780000,2.0,127.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606835,For sale,Hyper equipped,35.0,,0,0,0,New,3.0,,2024.0
20606817,apartment,penthouse,1200,Woluwe-Saint-Lambert,1035000,2.0,124.0,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20606817,For sale,Hyper equipped,70.0,,0,0,0,New,3.0,,2024.0
20606819,apartment,apartment,1200,Woluwe-Saint-Lambert,770000,2.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606819,For sale,Hyper equipped,15.0,,0,0,0,New,3.0,,2024.0
20606827,apartment,apartment,1200,Woluwe-Saint-Lambert,940000,3.0,180.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606827,For sale,Hyper equipped,21.0,,0,0,0,New,3.0,,2024.0
20606842,apartment,apartment,1200,Woluwe-Saint-Lambert,740000,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606842,For sale,Hyper equipped,13.0,,0,0,0,New,3.0,,2024.0
20606829,apartment,apartment,1200,Woluwe-Saint-Lambert,715000,2.0,127.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606829,For sale,Hyper equipped,30.0,,0,0,0,New,3.0,,2024.0
20606839,apartment,apartment,1200,Woluwe-Saint-Lambert,685000,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606839,For sale,Hyper equipped,15.0,,0,0,0,New,3.0,,2024.0
20606840,apartment,apartment,1200,Woluwe-Saint-Lambert,700000,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606840,For sale,Hyper equipped,15.0,,0,0,0,New,3.0,,2024.0
20606823,apartment,apartment,1200,Woluwe-Saint-Lambert,650000,2.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606823,For sale,Hyper equipped,13.0,,0,0,0,New,3.0,,2024.0
20606843,apartment,apartment,1200,Woluwe-Saint-Lambert,500000,2.0,94.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606843,For sale,Hyper equipped,6.0,,0,0,0,New,3.0,,2024.0
20606836,apartment,apartment,1200,Woluwe-Saint-Lambert,415000,1.0,76.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606836,For sale,Hyper equipped,3.0,,0,0,0,New,3.0,,2024.0
20606821,apartment,apartment,1200,Woluwe-Saint-Lambert,625000,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606821,For sale,Hyper equipped,13.0,,0,0,0,New,3.0,,2024.0
20606831,apartment,apartment,1200,Woluwe-Saint-Lambert,655000,2.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606831,For sale,Hyper equipped,15.0,,0,0,0,New,3.0,,2024.0
20610655,apartment,apartment,1000,Brussels,435000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610655,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,
20589113,house,house,9000,Gent,520000,3.0,150.0,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20589113,For sale,Installed,,32.0,0,0,0,New,2.0,,
20610652,apartment,apartment,1000,Brussels,409000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610652,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,
20610660,apartment,apartment,1000,Brussels,445000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610660,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,
20610651,apartment,apartment,1000,Brussels,350000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610651,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,
20606828,apartment,apartment,1200,Woluwe-Saint-Lambert,395000,1.0,76.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20606828,For sale,Hyper equipped,3.0,,0,0,0,New,3.0,,2024.0
20610656,apartment,apartment,1000,Brussels,415000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610656,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,
20610658,apartment,apartment,1000,Brussels,425000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610658,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,
20581968,apartment,triplex,1030,Schaerbeek,520000,2.0,160.0,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/20581968,For sale,Hyper equipped,20.0,,0,0,0,New,2.0,,2024.0
20606833,apartment,flat-studio,1200,Woluwe-Saint-Lambert,340000,,52.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-lambert/1200/20606833,For sale,Hyper equipped,5.0,,0,0,0,New,3.0,,2024.0
20581970,apartment,apartment,1030,Schaerbeek,349000,2.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20581970,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2024.0
20610657,apartment,apartment,1000,Brussels,345000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610657,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,
20589110,house,house,9000,Gent,478000,3.0,145.0,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20589110,For sale,Installed,,31.0,0,0,0,New,2.0,,
20657213,apartment,apartment,1070,ANDERLECHT,209000,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20657213,For sale,,2.0,,0,0,0,Good,2.0,,1961.0
20657120,apartment,flat-studio,2018,ANTWERPEN,159000,1.0,38.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen/2018/20657120,For sale,Semi equipped,,,0,0,0,Good,2.0,,1973.0
20610659,apartment,apartment,1000,Brussels,329000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20610659,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,
20621118,apartment,ground-floor,1930,Zaventem,329000,2.0,86.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/zaventem/1930/20621118,For sale,Hyper equipped,11.0,85.0,0,0,0,New,3.0,,2022.0
20654652,apartment,apartment,1030,Schaerbeek,265000,1.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20654652,For sale,Hyper equipped,12.0,,0,0,0,Good,2.0,,1900.0
20636175,house,house,8490,Varsenare,355000,4.0,,https://www.immoweb.be/en/classified/house/for-sale/varsenare/8490/20636175,For sale,,,,0,0,0,New,,170.0,2024.0
20648010,apartment,apartment-block,1000,Bruxelles,1495000,2.0,390.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/20648010,For sale,Installed,,,0,1,0,Good,2.0,113.0,1931.0
20647486,apartment,apartment-block,1030,Schaerbeek,799000,5.0,325.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20647486,For sale,,12.0,50.0,0,0,0,Good,2.0,94.0,1905.0
20581965,apartment,apartment,1030,Schaerbeek,359000,2.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20581965,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2024.0
20644897,house,house,2660,HOBOKEN,295000,3.0,126.0,https://www.immoweb.be/en/classified/house/for-sale/hoboken/2660/20644897,For sale,,,115.0,0,0,0,As new,2.0,210.0,
20647025,house,bungalow,2382,Poppel,169000,3.0,143.0,https://www.immoweb.be/en/classified/bungalow/for-sale/poppel/2382/20647025,For sale,Semi equipped,,,0,0,0,Good,2.0,256.0,1996.0
20664845,house,house,9810,Nazareth-De Pinte,498500,2.0,151.0,https://www.immoweb.be/en/classified/house/for-sale/nazareth-de-pinte/9810/20664845,For sale,,,,0,0,0,As new,,472.0,
20645731,house,house,4500,Huy,109500,2.0,70.0,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20645731,For sale,Semi equipped,,,0,0,0,To renovate,3.0,833.0,1899.0
20668423,house,house,8972,Roesbrugge,289000,2.0,151.0,https://www.immoweb.be/en/classified/house/for-sale/roesbrugge/8972/20668423,For sale,,,,0,0,0,To restore,,3000.0,
20645584,house,house,2930,BRASSCHAAT,379000,2.0,128.0,https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/20645584,For sale,Installed,,,0,0,0,Good,3.0,296.0,1961.0
20645769,house,villa,4670,BlГ©gny,630000,4.0,222.0,https://www.immoweb.be/en/classified/villa/for-sale/blegny/4670/20645769,For sale,Installed,40.0,1200.0,1,0,0,Good,4.0,1980.0,1990.0
20667104,house,villa,4190,Ferrieres,325000,3.0,141.0,https://www.immoweb.be/en/classified/villa/for-sale/ferrieres/4190/20667104,For sale,Semi equipped,16.0,1296.0,0,0,0,To be done up,4.0,1399.0,1900.0
20667119,house,mixed-use-building,3010,KESSEL-LO,285000,2.0,112.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kessel-lo/3010/20667119,For sale,,,,0,0,0,To renovate,2.0,,1930.0
20666564,house,house,1790,Affligem,250000,3.0,197.0,https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/20666564,For sale,,,300.0,0,0,0,To renovate,4.0,646.0,1920.0
20667118,house,house,3010,KESSEL-LO,285000,2.0,112.0,https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/20667118,For sale,,,,0,0,0,To renovate,2.0,,1930.0
20667500,house,villa,5600,PHILIPPEVILLE,260000,2.0,115.0,https://www.immoweb.be/en/classified/villa/for-sale/philippeville/5600/20667500,For sale,,,,0,0,0,As new,4.0,595.0,2007.0
20629648,apartment,apartment,2100,DEURNE,235000,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20629648,For sale,Installed,1.0,,0,0,0,To renovate,3.0,,1965.0
20647062,apartment,apartment,8300,Knokke-Heist,3350000,3.0,183.0,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20647062,For sale,,,,0,0,0,As new,,,2019.0
20640610,apartment,apartment,2610,WILRIJK,239000,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20640610,For sale,Semi equipped,6.0,,0,0,0,Good,2.0,,1980.0
20643101,apartment,apartment,2830,WILLEBROEK,269000,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20643101,For sale,Installed,20.0,,0,0,0,Good,2.0,,2019.0
20643816,apartment,apartment,2440,GEEL,289000,1.0,71.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/20643816,For sale,,8.0,,0,0,0,As new,2.0,,2016.0
20637509,apartment,apartment,2100,Deurne,199000,2.0,80.0,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20637509,For sale,Semi equipped,,,0,0,0,To be done up,2.0,,1987.0
20660229,house,villa,9810,Nazareth-De Pinte,497000,3.0,192.0,https://www.immoweb.be/en/classified/villa/for-sale/nazareth-de-pinte/9810/20660229,For sale,,,,0,0,0,Good,,720.0,
20643725,apartment,apartment,2000,ANTWERPEN,279000,1.0,66.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20643725,For sale,Semi equipped,10.0,,0,0,0,Just renovated,2.0,,1930.0
20642785,apartment,apartment,2650,EDEGEM,269000,2.0,66.0,https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/20642785,For sale,Installed,6.0,,0,0,0,Just renovated,,,1954.0
20594214,apartment,apartment,1070,Anderlecht,210000,2.0,66.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20594214,For sale,Hyper equipped,3.0,,0,0,0,As new,2.0,,1930.0
20642871,apartment,apartment,3590,DIEPENBEEK,215000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20642871,For sale,Installed,,,0,0,0,Good,2.0,,1999.0
20643685,apartment,apartment,2660,HOBOKEN,249000,2.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20643685,For sale,,6.0,,0,0,0,Good,2.0,,2004.0
20642781,apartment,apartment,2640,MORTSEL,220000,2.0,78.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20642781,For sale,Semi equipped,,,0,0,0,To be done up,2.0,,1932.0
20642835,apartment,apartment,3500,HASSELT,229000,3.0,130.0,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20642835,For sale,Semi equipped,9.0,,0,0,0,To be done up,2.0,,1963.0
20643813,apartment,apartment,2440,GEEL,199000,1.0,55.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/20643813,For sale,Installed,22.0,,0,0,0,Just renovated,3.0,,1968.0
20643527,apartment,service-flat,9160,LOKEREN,245000,1.0,69.0,https://www.immoweb.be/en/classified/service-flat/for-sale/lokeren/9160/20643527,For sale,Installed,,,1,0,0,Good,2.0,,2014.0
20642782,apartment,apartment,2640,MORTSEL,249000,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20642782,For sale,Installed,,,0,0,0,Good,3.0,,1994.0
20663624,house,mixed-use-building,1210,Saint-Josse-ten-Noode,245000,4.0,107.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-josse-ten-noode/1210/20663624,For sale,Semi equipped,,,0,0,0,To be done up,2.0,,1860.0
20628906,apartment,apartment,1410,Waterloo,537000,2.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20628906,For sale,Hyper equipped,32.0,,0,0,0,New,4.0,,2025.0
20643175,apartment,apartment,2300,TURNHOUT,184000,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20643175,For sale,Not installed,,,0,0,0,Good,2.0,,1968.0
20643828,apartment,apartment,2440,GEEL,168000,1.0,55.0,https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/20643828,For sale,,,,0,0,0,As new,2.0,,2008.0
20628910,apartment,ground-floor,1410,Waterloo,582000,2.0,128.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/waterloo/1410/20628910,For sale,Hyper equipped,28.0,147.0,0,0,0,New,4.0,,2025.0
20643011,apartment,apartment,2300,TURNHOUT,175000,2.0,95.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20643011,For sale,Semi equipped,,,0,0,0,Good,2.0,,1969.0
20628921,apartment,apartment,1410,Waterloo,629000,3.0,133.0,https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20628921,For sale,Hyper equipped,31.0,,0,0,0,New,4.0,,2025.0
20628916,apartment,apartment,1410,Waterloo,550000,3.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20628916,For sale,Hyper equipped,10.0,,0,0,0,New,4.0,,2025.0
20628919,apartment,ground-floor,1410,Waterloo,579000,3.0,142.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/waterloo/1410/20628919,For sale,Hyper equipped,19.0,90.0,0,0,0,New,4.0,,2025.0
20620846,apartment,apartment,1040,Etterbeek,1415000,4.0,236.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620846,For sale,Hyper equipped,34.0,,0,0,0,New,2.0,,2027.0
20620842,apartment,apartment,1040,Etterbeek,994500,3.0,189.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620842,For sale,Hyper equipped,15.0,,0,0,0,New,2.0,,2027.0
20620836,apartment,apartment,1040,Etterbeek,705000,3.0,129.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620836,For sale,Hyper equipped,10.0,,0,0,0,New,2.0,,2027.0
20620834,apartment,apartment,1040,Etterbeek,730000,3.0,128.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620834,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,2027.0
20620828,apartment,apartment,1040,Etterbeek,1515000,4.0,237.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620828,For sale,Hyper equipped,10.0,104.0,0,0,0,New,2.0,,2027.0
20620827,apartment,apartment,1040,Etterbeek,1140000,2.0,170.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620827,For sale,Hyper equipped,10.0,111.0,0,0,0,New,2.0,,2027.0
20620848,apartment,apartment,1040,Etterbeek,744500,3.0,135.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620848,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,2027.0
20620855,apartment,duplex,1040,Etterbeek,576500,2.0,102.0,https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/20620855,For sale,Hyper equipped,12.0,,0,0,0,New,2.0,,2027.0
20620838,apartment,apartment,1040,Etterbeek,540000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620838,For sale,Hyper equipped,12.0,,0,0,0,New,2.0,,2027.0
20620837,apartment,apartment,1040,Etterbeek,500000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620837,For sale,Hyper equipped,6.0,,0,0,0,New,2.0,,2027.0
20620833,apartment,apartment,1040,Etterbeek,530000,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620833,For sale,Hyper equipped,10.0,,0,0,0,New,2.0,,2027.0
20620832,apartment,apartment,1040,Etterbeek,572000,2.0,102.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620832,For sale,Hyper equipped,16.0,,0,0,0,New,2.0,,2027.0
20620841,apartment,apartment,1040,Etterbeek,505000,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620841,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20620843,apartment,apartment,1040,Etterbeek,505000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620843,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20620840,apartment,apartment,1040,Etterbeek,549500,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620840,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20620844,apartment,apartment,1040,Etterbeek,525750,2.0,105.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620844,For sale,Hyper equipped,8.0,,0,0,0,New,2.0,,2027.0
20620831,apartment,ground-floor,1040,Etterbeek,465000,1.0,80.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/etterbeek/1040/20620831,For sale,Hyper equipped,10.0,47.0,0,0,0,New,2.0,,2027.0
20620839,apartment,apartment,1040,Etterbeek,490000,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620839,For sale,Hyper equipped,5.0,,0,0,0,New,2.0,,2027.0
20620829,apartment,apartment,1040,Etterbeek,390000,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620829,For sale,Hyper equipped,5.0,,0,0,0,New,2.0,,2027.0
20620847,apartment,apartment,1040,Etterbeek,406500,1.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620847,For sale,Hyper equipped,5.0,,0,0,0,New,2.0,,2027.0
20620853,apartment,apartment,1040,Etterbeek,486000,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620853,For sale,Hyper equipped,,,0,0,0,New,2.0,,2027.0
20620849,apartment,apartment,1040,Etterbeek,374000,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620849,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20620852,apartment,apartment,1040,Etterbeek,479500,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620852,For sale,Hyper equipped,,,0,0,0,New,2.0,,2027.0
20620850,apartment,apartment,1040,Etterbeek,430500,2.0,85.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620850,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20620845,apartment,apartment,1040,Etterbeek,344750,1.0,62.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20620845,For sale,Hyper equipped,4.0,,0,0,0,New,2.0,,2027.0
20662460,house,house,5540,HastiГЁre,160000,2.0,60.0,https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20662460,For sale,,23.0,42.0,0,0,0,Just renovated,3.0,42.0,
20629551,apartment,apartment,1050,IXELLES,395000,1.0,77.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20629551,For sale,Hyper equipped,3.0,,0,0,0,As new,2.0,,1907.0
20620857,apartment,flat-studio,1040,Etterbeek,345000,1.0,54.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/etterbeek/1040/20620857,For sale,Hyper equipped,10.0,,0,0,0,New,2.0,,2027.0
